Hash,HashNeedThis,Division,Collection,ProductNameDescription,ProductNameDescriptionSecondary,ProductCategory,ProductDepartment,LaunchSeason,SeasonsCarried,ProductType,ProductSubtype,ProductDetails,ProductClass,Colorway,CarryOver,Essential,SKUCode,ColorwaySKU0,ColorwaySKU1,ColorwaySKU2,ColorwaySKU3,ColorwaySKU4,ColorwaySKU5,ColorwaySKU6,ColorwaySKU7,Size0,Size1,Size2,Size3,Size4,Size5,Size6,Size7,USRetailMSRP,EURetailMSRP,CountryCode,Composition,ProductDescription,ProductFeatures,LineList,primaryImageURL,thumbURL,imageURL0,imageURL1,imageURL2,imageURL3,imageURL4,imageURL5,imageURL6,imageURL7,imageURL8,imageURL9,imageURL10
52007-00011,52007-00011,Snowboard,SP23,OKAN,Replacement,Snow Goggle Accessories,Hard Goods,FA22,"SP23, FA22",Replacement Lenses,Mirror,,,Vermilion-Rose/Blue ML Mirror,TRUE,FALSE,52007-00011,52007-00011,,,,,,,,,,,,,,,,50,65,CN,"33.4% Polycarbonate (PC)
33.3% Cellulose Propionate (CP)
33.3% Ethylene Propylene Diene Monomer (EPDM)","The 100% collection of snow goggles offers several lens options for optimizing your experience on the mountain, in a variety of light and weather conditions.","- Premium Injection-molded 2mm impact-rated, shatter-resistant lens
- UltraHD® Optical Clarity Lens Technology - maximum protection with uncompromised optics
- HiPER® Contrasting Lens Technology filters out certain color wavelengths to create more contrast
- High Altitude Lens Technology alleviates lens distortion by releasing pressure at higher altitudes.
- Scratch and Impact Resistant Lens with hydro and oleophobic coatings keep your lens smudge, scratch, and moisture free
- Dual Pane Anti-Fog Lens keeps your vision clear by regulating the temperature of the space between two lenses",,#N/A,#N/A,,,,,,,,,,,
52007-00012,52007-00012,Snowboard,SP23,OKAN,Replacement,Snow Goggle Accessories,Hard Goods,FA22,"SP23, FA22",Replacement Lenses,Mirror,,,Vermilion-Rose/Red ML Mirror,TRUE,FALSE,52007-00012,52007-00012,,,,,,,,,,,,,,,,50,65,CN,"33.4% Polycarbonate (PC)
33.3% Cellulose Propionate (CP)
33.3% Ethylene Propylene Diene Monomer (EPDM)","The 100% collection of snow goggles offers several lens options for optimizing your experience on the mountain, in a variety of light and weather conditions.","- Premium Injection-molded 2mm impact-rated, shatter-resistant lens
- UltraHD® Optical Clarity Lens Technology - maximum protection with uncompromised optics
- HiPER® Contrasting Lens Technology filters out certain color wavelengths to create more contrast
- High Altitude Lens Technology alleviates lens distortion by releasing pressure at higher altitudes.
- Scratch and Impact Resistant Lens with hydro and oleophobic coatings keep your lens smudge, scratch, and moisture free
- Dual Pane Anti-Fog Lens keeps your vision clear by regulating the temperature of the space between two lenses",,#N/A,#N/A,,,,,,,,,,,
52007-00013,52007-00013,Snowboard,SP23,OKAN,Replacement,Snow Goggle Accessories,Hard Goods,FA22,"SP23, FA22",Replacement Lenses,Mirror,,,White ML Mirror,TRUE,FALSE,52007-00013,52007-00013,,,,,,,,,,,,,,,,50,65,CN,"33.4% Polycarbonate (PC)
33.3% Cellulose Propionate (CP)
33.3% Ethylene Propylene Diene Monomer (EPDM)","The 100% collection of snow goggles offers several lens options for optimizing your experience on the mountain, in a variety of light and weather conditions.","- Premium Injection-molded 2mm impact-rated, shatter-resistant lens
- UltraHD® Optical Clarity Lens Technology - maximum protection with uncompromised optics
- HiPER® Contrasting Lens Technology filters out certain color wavelengths to create more contrast
- High Altitude Lens Technology alleviates lens distortion by releasing pressure at higher altitudes.
- Scratch and Impact Resistant Lens with hydro and oleophobic coatings keep your lens smudge, scratch, and moisture free
- Dual Pane Anti-Fog Lens keeps your vision clear by regulating the temperature of the space between two lenses",,#N/A,#N/A,,,,,,,,,,,
59000-00001,59000-00001,"Bike, Moto",SP23,BARSTOW,Replacement,Goggle Accessories,Hard Goods,SP22,"SP23, FA22, SP22",Replacement Lenses,Clear,,,Clear,TRUE,TRUE,59000-00001,59000-00001,,,,,,,,,,,,,,,,15,17,CN,100% Polycarbonate (PC),The Barstow fuses vintage moto design with modern styling and technology resulting in a timeless look with next level performance.,1 Piece,"2W Distributor Bike, 2W Distributor - Moto, 2W Distributor, H2, International - Bike, International - Moto, International - AS, International, International - New, Mecanic Sport, Moto Dealers, Motonet, Pierce AB, Retail, TREK",https://fs.amplifi.io//file?id=27094362-943d-48d0-b0c3-0b4efb9bf2ad,https://fs.amplifi.io//file?id=27094362-943d-48d0-b0c3-0b4efb9bf2ad&variant=thumb&extension=png,https://fs.amplifi.io//file?id=27094362-943d-48d0-b0c3-0b4efb9bf2ad,,,,,,,,,,
59000-00002,59000-00002,"Bike, Moto",SP23,BARSTOW,Replacement,Goggle Accessories,Hard Goods,SP22,"SP23, FA22, SP22",Replacement Lenses,Clear,,,Smoke,TRUE,TRUE,59000-00002,59000-00002,,,,,,,,,,,,,,,,15,17,CN,100% Polycarbonate (PC),The Barstow fuses vintage moto design with modern styling and technology resulting in a timeless look with next level performance.,1 Piece,"2W Distributor Bike, 2W Distributor - Moto, 2W Distributor, H2, International - Bike, International - Moto, International - AS, International, International - New, Mecanic Sport, Moto Dealers, Motonet, Pierce AB, Retail, TREK",https://fs.amplifi.io//file?id=29b2ee73-b393-4182-bf49-f2707a190550,https://fs.amplifi.io//file?id=29b2ee73-b393-4182-bf49-f2707a190550&variant=thumb&extension=png,https://fs.amplifi.io//file?id=29b2ee73-b393-4182-bf49-f2707a190550,,,,,,,,,,
59000-00003,59000-00003,"Bike, Moto",SP23,BARSTOW,Replacement,Goggle Accessories,Hard Goods,SP22,"SP23, FA22, SP22",Replacement Lenses,Clear,,,Bronze,TRUE,TRUE,59000-00003,59000-00003,,,,,,,,,,,,,,,,15,17,CN,100% Polycarbonate (PC),The Barstow fuses vintage moto design with modern styling and technology resulting in a timeless look with next level performance.,1 Piece,"2W Distributor Bike, 2W Distributor - Moto, 2W Distributor, H2, International - Bike, International - Moto, International - AS, International, International - New, Mecanic Sport, Moto Dealers, Motonet, Pierce AB, Retail, TREK",https://fs.amplifi.io//file?id=8815b519-2ba5-4322-88f6-14ecffb5347c,https://fs.amplifi.io//file?id=8815b519-2ba5-4322-88f6-14ecffb5347c&variant=thumb&extension=png,https://fs.amplifi.io//file?id=8815b519-2ba5-4322-88f6-14ecffb5347c,,,,,,,,,,
59001-00001,59001-00001,"Bike, Moto",SP23,BARSTOW,Replacement,Goggle Accessories,Hard Goods,SP22,"SP23, FA22, SP22",Replacement Lenses,Mirror,,,Mirror Red/Blue,TRUE,TRUE,59001-00001,59001-00001,,,,,,,,,,,,,,,,24,26,CN,100% Polycarbonate (PC),The Barstow fuses vintage moto design with modern styling and technology resulting in a timeless look with next level performance.,1 Piece,"2W Distributor Bike, 2W Distributor - Moto, 2W Distributor, H2, International - Bike, International - Moto, International - AS, International, International - New, Mecanic Sport, Moto Dealers, Motonet, Pierce AB, Retail, TREK",https://fs.amplifi.io//file?id=d028bbe0-bc12-435d-a176-87ce343e1c2d,https://fs.amplifi.io//file?id=d028bbe0-bc12-435d-a176-87ce343e1c2d&variant=thumb&extension=png,https://fs.amplifi.io//file?id=d028bbe0-bc12-435d-a176-87ce343e1c2d,,,,,,,,,,
59001-00002,59001-00002,"Bike, Moto",SP23,BARSTOW,Replacement,Goggle Accessories,Hard Goods,SP22,"SP23, FA22, SP22",Replacement Lenses,Mirror,,,Mirror Silver,TRUE,TRUE,59001-00002,59001-00002,,,,,,,,,,,,,,,,24,26,CN,100% Polycarbonate (PC),The Barstow fuses vintage moto design with modern styling and technology resulting in a timeless look with next level performance.,1 Piece,"2W Distributor Bike, 2W Distributor - Moto, 2W Distributor, H2, International - Bike, International - Moto, International - AS, International, International - New, Mecanic Sport, Moto Dealers, Motonet, Pierce AB, Retail, TREK",https://fs.amplifi.io//file?id=62d04b8f-0e16-49c1-8eb6-9ab2779d1530,https://fs.amplifi.io//file?id=62d04b8f-0e16-49c1-8eb6-9ab2779d1530&variant=thumb&extension=png,https://fs.amplifi.io//file?id=62d04b8f-0e16-49c1-8eb6-9ab2779d1530,,,,,,,,,,
59001-00003,59001-00003,"Bike, Moto",SP23,BARSTOW,Replacement,Goggle Accessories,Hard Goods,SP22,"SP23, FA22, SP22",Replacement Lenses,Mirror,,,Mirror True Gold,TRUE,TRUE,59001-00003,59001-00003,,,,,,,,,,,,,,,,24,26,CN,100% Polycarbonate (PC),The Barstow fuses vintage moto design with modern styling and technology resulting in a timeless look with next level performance.,1 Piece,"2W Distributor Bike, 2W Distributor - Moto, 2W Distributor, H2, International - Bike, International - Moto, International - AS, International, International - New, Mecanic Sport, Moto Dealers, Motonet, Pierce AB, Retail, TREK",https://fs.amplifi.io//file?id=167c888e-494e-47dc-b958-9b9742d9322d,https://fs.amplifi.io//file?id=167c888e-494e-47dc-b958-9b9742d9322d&variant=thumb&extension=png,https://fs.amplifi.io//file?id=167c888e-494e-47dc-b958-9b9742d9322d,,,,,,,,,,
59002-00001,59002-00001,"Bike, Moto",SP23,BARSTOW,Standard Tear-Offs,Goggle Accessories,Hard Goods,SP22,"SP23, FA22, SP22",Tear-Offs,Standard,,,20 PK,TRUE,TRUE,59002-00001,59002-00001,,,,,,,,,,,,,,,,14,17,CN,100% Polyethylene Terephthalate (PET),Standard replacement Tear-offs for Barstow Goggles,20 pack,"2W Distributor Bike, 2W Distributor - Moto, 2W Distributor, H2, International - Bike, International - Moto, International - AS, International, International - New, Mecanic Sport, Moto Dealers, Motonet, Pierce AB, Retail, TREK",https://fs.amplifi.io//file?id=55e6ac87-19ac-43ae-80eb-91257c07e1f8,https://fs.amplifi.io//file?id=55e6ac87-19ac-43ae-80eb-91257c07e1f8&variant=thumb&extension=png,https://fs.amplifi.io//file?id=55e6ac87-19ac-43ae-80eb-91257c07e1f8,,,,,,,,,,
59005-00001,59005-00001,"Bike, Moto",SP23,RC1/AC1/ST1,Replacement,Goggle Accessories,Hard Goods,SP22,"SP23, FA22, SP22",Replacement Lenses,Clear,,,Clear,TRUE,TRUE,59005-00001,59005-00001,,,,,,,,,,,,,,,,10,12,CN,100% Polycarbonate (PC),"Generation 1 lenses, tear-off’s and accessories are designed to fit the original range of 100% Racecraft, Accuri, and Strata goggles. Launched in 2012, these goggles changed the game by offering the simplistic approach of “one lens fits all”, meaning that the same accessories fit all three goggle models even though they each have their own distinct features.","- Replacement lenses for 100% Goggles
- These are a single layer lens with anti-fog coating
- Will fit all 100% models Racecraft, Accuri, and Strata
- Safeguards against UVA and UVB spectrums up to 400nm","2W Distributor Bike, 2W Distributor - Moto, 2W Distributor, H2, International - Bike, International - Moto, International - AS, International, International - New, Mecanic Sport, Moto Dealers, Motonet, Pierce AB, Retail, TREK",https://fs.amplifi.io//file?id=5c109af2-1f5f-449b-bde7-64fe5ffbbcc6,https://fs.amplifi.io//file?id=5c109af2-1f5f-449b-bde7-64fe5ffbbcc6&variant=thumb&extension=png,https://fs.amplifi.io//file?id=5c109af2-1f5f-449b-bde7-64fe5ffbbcc6,,,,,,,,,,
59005-00002,59005-00002,"Bike, Moto",SP23,RC1/AC1/ST1,Replacement,Goggle Accessories,Hard Goods,SP22,"SP23, FA22, SP22",Replacement Lenses,Clear,,,Smoke,TRUE,TRUE,59005-00002,59005-00002,,,,,,,,,,,,,,,,10,12,CN,100% Polycarbonate (PC),"Generation 1 lenses, tear-off’s and accessories are designed to fit the original range of 100% Racecraft, Accuri, and Strata goggles. Launched in 2012, these goggles changed the game by offering the simplistic approach of “one lens fits all”, meaning that the same accessories fit all three goggle models even though they each have their own distinct features.","- Replacement lenses for 100% Goggles
- These are a single layer lens with anti-fog coating
- Will fit all 100% models Racecraft, Accuri, and Strata
- Safeguards against UVA and UVB spectrums up to 400nm","2W Distributor Bike, 2W Distributor - Moto, 2W Distributor, H2, International - Bike, International - Moto, International - AS, International, International - New, Mecanic Sport, Moto Dealers, Motonet, Pierce AB, Retail, TREK",https://fs.amplifi.io//file?id=a2dc8e91-e531-4ceb-b568-78967b48cfee,https://fs.amplifi.io//file?id=a2dc8e91-e531-4ceb-b568-78967b48cfee&variant=thumb&extension=png,https://fs.amplifi.io//file?id=a2dc8e91-e531-4ceb-b568-78967b48cfee,,,,,,,,,,
59006-00001,59006-00001,"Bike, Moto",SP23,RC1/AC1/ST1,Replacement,Goggle Accessories,Hard Goods,SP22,"SP23, FA22, SP22",Replacement Lenses,Mirror,,,Mirror Gold,TRUE,TRUE,59006-00001,59006-00001,,,,,,,,,,,,,,,,24,26,CN,100% Polycarbonate (PC),"Generation 1 lenses, tear-off’s and accessories are designed to fit the original range of 100% Racecraft, Accuri, and Strata goggles. Launched in 2012, these goggles changed the game by offering the simplistic approach of “one lens fits all”, meaning that the same accessories fit all three goggle models even though they each have their own distinct features.",1 Piece,"2W Distributor Bike, 2W Distributor - Moto, 2W Distributor, H2, International - Bike, International - Moto, International - AS, International, International - New, Mecanic Sport, Moto Dealers, Motonet, Pierce AB, Retail, TREK",https://fs.amplifi.io//file?id=d9638ad1-0e1a-4e55-a291-32701ea4c9b6,https://fs.amplifi.io//file?id=d9638ad1-0e1a-4e55-a291-32701ea4c9b6&variant=thumb&extension=png,https://fs.amplifi.io//file?id=d9638ad1-0e1a-4e55-a291-32701ea4c9b6,,,,,,,,,,
59006-00002,59006-00002,"Bike, Moto",SP23,RC1/AC1/ST1,Replacement,Goggle Accessories,Hard Goods,SP22,"SP23, FA22, SP22",Replacement Lenses,Mirror,,,Mirror Red,TRUE,TRUE,59006-00002,59006-00002,,,,,,,,,,,,,,,,24,26,CN,100% Polycarbonate (PC),"Generation 1 lenses, tear-off’s and accessories are designed to fit the original range of 100% Racecraft, Accuri, and Strata goggles. Launched in 2012, these goggles changed the game by offering the simplistic approach of “one lens fits all”, meaning that the same accessories fit all three goggle models even though they each have their own distinct features.",1 Piece,"2W Distributor Bike, 2W Distributor - Moto, 2W Distributor, H2, International - Bike, International - Moto, International - AS, International, International - New, Mecanic Sport, Moto Dealers, Motonet, Pierce AB, Retail, TREK",https://fs.amplifi.io//file?id=cd790dca-cdd5-42e4-b650-49254bf5062c,https://fs.amplifi.io//file?id=cd790dca-cdd5-42e4-b650-49254bf5062c&variant=thumb&extension=png,https://fs.amplifi.io//file?id=cd790dca-cdd5-42e4-b650-49254bf5062c,,,,,,,,,,
59006-00003,59006-00003,"Bike, Moto",SP23,RC1/AC1/ST1,Replacement,Goggle Accessories,Hard Goods,SP22,"SP23, FA22, SP22",Replacement Lenses,Mirror,,,Mirror Silver,TRUE,TRUE,59006-00003,59006-00003,,,,,,,,,,,,,,,,24,26,CN,100% Polycarbonate (PC),"Generation 1 lenses, tear-off’s and accessories are designed to fit the original range of 100% Racecraft, Accuri, and Strata goggles. Launched in 2012, these goggles changed the game by offering the simplistic approach of “one lens fits all”, meaning that the same accessories fit all three goggle models even though they each have their own distinct features.",1 Piece,"2W Distributor Bike, 2W Distributor - Moto, 2W Distributor, H2, International - Bike, International - Moto, International - AS, International, International - New, Mecanic Sport, Moto Dealers, Motonet, Pierce AB, Retail, TREK",https://fs.amplifi.io//file?id=ec87fe6f-c6e9-4cec-9d90-97b1ac9acb86,https://fs.amplifi.io//file?id=ec87fe6f-c6e9-4cec-9d90-97b1ac9acb86&variant=thumb&extension=png,https://fs.amplifi.io//file?id=ec87fe6f-c6e9-4cec-9d90-97b1ac9acb86,,,,,,,,,,
59007-00001,59007-00001,"Bike, Moto",SP23,RC1/AC1/ST1,Replacement,Goggle Accessories,Hard Goods,SP22,"SP23, FA22, SP22",Replacement Lenses,Dual Pane,,,Clear,TRUE,FALSE,59007-00001,59007-00001,,,,,,,,OS,,,,,,,,17,19,VN,100% Polycarbonate (PC),"Generation 1 lenses, tear-off’s and accessories are designed to fit the original range of 100% Racecraft, Accuri, and Strata goggles. Launched in 2012, these goggles changed the game by offering the simplistic approach of “one lens fits all”, meaning that the same accessories fit all three goggle models even though they each have their own distinct features.",1 Piece,"2W Distributor Bike, 2W Distributor - Moto, 2W Distributor, H2, International - Bike, International - Moto, International - AS, International, International - New, Mecanic Sport, Moto Dealers, Motonet, Pierce AB, Retail, TREK",https://fs.amplifi.io//file?id=24fc67e1-623f-4ef7-a5ad-97b3f6a0683c,https://fs.amplifi.io//file?id=24fc67e1-623f-4ef7-a5ad-97b3f6a0683c&variant=thumb&extension=png,https://fs.amplifi.io//file?id=24fc67e1-623f-4ef7-a5ad-97b3f6a0683c,,,,,,,,,,
