Hash,Division,Collection,ProductNameDescription,ProductNameDescriptionSecondary,ProductCategory,ProductDepartment,LaunchSeason,SeasonsCarried,ProductType,ProductSubtype,ProductDetails,YouthWomen,Colorway,CarryOver,Essential,SKUCode,ColorwaySKU0,ColorwaySKU1,ColorwaySKU2,ColorwaySKU3,ColorwaySKU4,ColorwaySKU5,ColorwaySKU6,Size0,Size1,Size2,Size3,Size4,Size5,Size6,USRetailMSRP,EURetailMSRP,CountryCode,Composition,ProductDescription,ProductFeatures,imageURL,thumbURL
61046-102-01,Optical,#N/A,WESTCRAFT,,Sunglasses,Eyewear,SP22,"FA22,SP22",Sunglass System,Sport Performance,,,Matte Black - Smoke Lens,#N/A,TRUE,61046-102-01,61046-102-01,,,,,,,,,,,,,,195,195,IT,"60% Nylon 12
30% Polycarbonate (PC)
5% Thermoplastic Elastomer (TPE)
3% Stainless Steel
2% Nickel Electroform w/ Chrome plating","Introducing the Next Generation of Sport Performance Sunglasses: The new collection launches in two uncompromising and powerful styles running on all cylinders. Westcraft + Eastcraft fit our definition of immense beauty, equal parts elegance and performance. This perfect blend of style and high fashion with the ultimate sport performance sunglass gives what you need without any compromises. The collection has a distinct aviator silhouette design and comes in two versions, the refined round Westcraft and its square sibling, the Eastcraft.","-Designed in California
-Ultra HD lenses manufactured from -shatter proof and impact resistant
-polycarbonate 
-5.5-base cylindrical lens for increased peripheral view and protection
-Comes with a pair of clear dual replacement lenses, more dual lens colors available aftermarket
-360º visibility for unobstructed views and optimal field of vision
Unique lens change mechanism with V-latch to lock and unlock the lens
-Removable side shields for additional protection from the elements
-Interchangeable lenses 
-100% UV protection (UV400)
-Scratch resistant lens coating of the highest quality
-Hydrophobic and Oleophobic lens treatment repels water, dirt and oil
-Temple arm scoops to manage moisture
-Durable, flexible and lightweight TR90 frame
-Ultra-grip rubber nose and temple tips provide a secure fit
-Also available with contrast-defining HiPER lens and photochromic lens
-Comes with a hard case, microfiber cleaning bag, clear replacement lenses and extra alternative fit nose pads",https://fs.amplifi.io//file?id=ee8e4303-2ddd-4aa7-a628-8e90a0826b54,https://fs.amplifi.io//file?id=ee8e4303-2ddd-4aa7-a628-8e90a0826b54&variant=thumb&extension=png
61046-258-01,Optical,#N/A,WESTCRAFT,,Sunglasses,Eyewear,SP22,"FA22,SP22",Sunglass System,Sport Performance,,,Soft Tact Black - Soft Gold Mirror Lens,#N/A,TRUE,61046-258-01,61046-258-01,,,,,,,,,,,,,,205,205,IT,"60% Nylon 12
30% Polycarbonate (PC)
5% Thermoplastic Elastomer (TPE)
3% Stainless Steel
2% Nickel Electroform w/ Chrome plating","Introducing the Next Generation of Sport Performance Sunglasses: The new collection launches in two uncompromising and powerful styles running on all cylinders. Westcraft + Eastcraft fit our definition of immense beauty, equal parts elegance and performance. This perfect blend of style and high fashion with the ultimate sport performance sunglass gives what you need without any compromises. The collection has a distinct aviator silhouette design and comes in two versions, the refined round Westcraft and its square sibling, the Eastcraft.","-Designed in California
-Ultra HD lenses manufactured from -shatter proof and impact resistant
-polycarbonate 
-5.5-base cylindrical lens for increased peripheral view and protection
-Comes with a pair of clear dual replacement lenses, more dual lens colors available aftermarket
-360º visibility for unobstructed views and optimal field of vision
Unique lens change mechanism with V-latch to lock and unlock the lens
-Removable side shields for additional protection from the elements
-Interchangeable lenses 
-100% UV protection (UV400)
-Scratch resistant lens coating of the highest quality
-Hydrophobic and Oleophobic lens treatment repels water, dirt and oil
-Temple arm scoops to manage moisture
-Durable, flexible and lightweight TR90 frame
-Ultra-grip rubber nose and temple tips provide a secure fit
-Also available with contrast-defining HiPER lens and photochromic lens
-Comes with a hard case, microfiber cleaning bag, clear replacement lenses and extra alternative fit nose pads",https://fs.amplifi.io//file?id=e812c0fe-e1ab-4df5-a5a3-ea5ce2d7852a,https://fs.amplifi.io//file?id=e812c0fe-e1ab-4df5-a5a3-ea5ce2d7852a&variant=thumb&extension=png
61046-265-01,Optical,#N/A,WESTCRAFT,,Sunglasses,Eyewear,SP22,"FA22,SP22",Sunglass System,Sport Performance,,,Soft Tact Red - Black Mirror Lens,#N/A,FALSE,61046-265-01,61046-265-01,,,,,,,,,,,,,,205,205,IT,"60% Nylon 12
30% Polycarbonate (PC)
5% Thermoplastic Elastomer (TPE)
3% Stainless Steel
2% Nickel Electroform w/ Chrome plating","Introducing the Next Generation of Sport Performance Sunglasses: The new collection launches in two uncompromising and powerful styles running on all cylinders. Westcraft + Eastcraft fit our definition of immense beauty, equal parts elegance and performance. This perfect blend of style and high fashion with the ultimate sport performance sunglass gives what you need without any compromises. The collection has a distinct aviator silhouette design and comes in two versions, the refined round Westcraft and its square sibling, the Eastcraft.","-Designed in California
-Ultra HD lenses manufactured from -shatter proof and impact resistant
-polycarbonate 
-5.5-base cylindrical lens for increased peripheral view and protection
-Comes with a pair of clear dual replacement lenses, more dual lens colors available aftermarket
-360º visibility for unobstructed views and optimal field of vision
Unique lens change mechanism with V-latch to lock and unlock the lens
-Removable side shields for additional protection from the elements
-Interchangeable lenses 
-100% UV protection (UV400)
-Scratch resistant lens coating of the highest quality
-Hydrophobic and Oleophobic lens treatment repels water, dirt and oil
-Temple arm scoops to manage moisture
-Durable, flexible and lightweight TR90 frame
-Ultra-grip rubber nose and temple tips provide a secure fit
-Also available with contrast-defining HiPER lens and photochromic lens
-Comes with a hard case, microfiber cleaning bag, clear replacement lenses and extra alternative fit nose pads",https://fs.amplifi.io//file?id=0eccf804-45db-42f4-bf4b-21e642c3cf1c,https://fs.amplifi.io//file?id=0eccf804-45db-42f4-bf4b-21e642c3cf1c&variant=thumb&extension=png
61046-407-01,Optical,#N/A,WESTCRAFT,,Sunglasses,Eyewear,SP22,"FA22,SP22",Sunglass System,Sport Performance,,,Soft Tact White - HiPER Blue Multilayer Mirror Lens,#N/A,TRUE,61046-407-01,61046-407-01,,,,,,,,,,,,,,225,225,IT,"60% Nylon 12
30% Polycarbonate (PC)
5% Thermoplastic Elastomer (TPE)
3% Stainless Steel
2% Nickel Electroform w/ Chrome plating","Introducing the Next Generation of Sport Performance Sunglasses: The new collection launches in two uncompromising and powerful styles running on all cylinders. Westcraft + Eastcraft fit our definition of immense beauty, equal parts elegance and performance. This perfect blend of style and high fashion with the ultimate sport performance sunglass gives what you need without any compromises. The collection has a distinct aviator silhouette design and comes in two versions, the refined round Westcraft and its square sibling, the Eastcraft.","-Designed in California
-Ultra HD lenses manufactured from -shatter proof and impact resistant
-polycarbonate 
-5.5-base cylindrical lens for increased peripheral view and protection
-Comes with a pair of clear dual replacement lenses, more dual lens colors available aftermarket
-360º visibility for unobstructed views and optimal field of vision
Unique lens change mechanism with V-latch to lock and unlock the lens
-Removable side shields for additional protection from the elements
-Interchangeable lenses 
-100% UV protection (UV400)
-Scratch resistant lens coating of the highest quality
-Hydrophobic and Oleophobic lens treatment repels water, dirt and oil
-Temple arm scoops to manage moisture
-Durable, flexible and lightweight TR90 frame
-Ultra-grip rubber nose and temple tips provide a secure fit
-Also available with contrast-defining HiPER lens and photochromic lens
-Comes with a hard case, microfiber cleaning bag, clear replacement lenses and extra alternative fit nose pads",https://fs.amplifi.io//file?id=34cb9fe4-eafa-4c33-9f81-3eb4127e8e9e,https://fs.amplifi.io//file?id=34cb9fe4-eafa-4c33-9f81-3eb4127e8e9e&variant=thumb&extension=png
61046-469-01,Optical,#N/A,WESTCRAFT,,Sunglasses,Eyewear,SP22,"FA22,SP22",Sunglass System,Sport Performance,,,Soft Tact Cool Grey - HiPER Crimson Silver Mirror Lens,#N/A,TRUE,61046-469-01,61046-469-01,,,,,,,,,,,,,,225,225,IT,"60% Nylon 12
30% Polycarbonate (PC)
5% Thermoplastic Elastomer (TPE)
3% Stainless Steel
2% Nickel Electroform w/ Chrome plating","Introducing the Next Generation of Sport Performance Sunglasses: The new collection launches in two uncompromising and powerful styles running on all cylinders. Westcraft + Eastcraft fit our definition of immense beauty, equal parts elegance and performance. This perfect blend of style and high fashion with the ultimate sport performance sunglass gives what you need without any compromises. The collection has a distinct aviator silhouette design and comes in two versions, the refined round Westcraft and its square sibling, the Eastcraft.","-Designed in California
-Ultra HD lenses manufactured from -shatter proof and impact resistant
-polycarbonate 
-5.5-base cylindrical lens for increased peripheral view and protection
-Comes with a pair of clear dual replacement lenses, more dual lens colors available aftermarket
-360º visibility for unobstructed views and optimal field of vision
Unique lens change mechanism with V-latch to lock and unlock the lens
-Removable side shields for additional protection from the elements
-Interchangeable lenses 
-100% UV protection (UV400)
-Scratch resistant lens coating of the highest quality
-Hydrophobic and Oleophobic lens treatment repels water, dirt and oil
-Temple arm scoops to manage moisture
-Durable, flexible and lightweight TR90 frame
-Ultra-grip rubber nose and temple tips provide a secure fit
-Also available with contrast-defining HiPER lens and photochromic lens
-Comes with a hard case, microfiber cleaning bag, clear replacement lenses and extra alternative fit nose pads",https://fs.amplifi.io//file?id=993d699e-2717-40d6-8c25-09e99754061a,https://fs.amplifi.io//file?id=993d699e-2717-40d6-8c25-09e99754061a&variant=thumb&extension=png
62004-000-01,Optical,#N/A,SPEEDCRAFT AIR,REPLACEMENT LENS,Sunglass Parts and Lenses,Eyewear,FA21,"FA21,SP22",Replacement Lenses,Shield,,,Clear,#N/A,TRUE,62004-000-01,62004-000-01,,,,,,,,,,,,,,30,30,IT,100% Polycarbonate (PC),Replacement lens that fits Speedcraft AIR,"•Designed in California
•Ultra HD lenses manufactured from shatter proof and impact resistant polycarbonate
•Cylindrical shield lens cut for Speedcraft AIR
•100% UV Protection (UV400)
•Hydrophobic and Oleophobic lens treatment repels water, dirt and oil
•Scratch resistant lens coating of the highest quality
•Full range of interchangeable replacement lenses available for all light conditions
•CE and ANSI Certified",https://fs.amplifi.io//file?id=4d545ae8-fd82-4901-9761-d8fd3e46a057,https://fs.amplifi.io//file?id=4d545ae8-fd82-4901-9761-d8fd3e46a057&variant=thumb&extension=png
62004-033-01,Optical,#N/A,SPEEDCRAFT AIR,REPLACEMENT LENS,Sunglass Parts and Lenses,Eyewear,FA21,"FA21,SP22",Replacement Lenses,Shield,,,HiPER Red Multilayer Mirror,#N/A,TRUE,62004-033-01,62004-033-01,,,,,,,,,,,,,,60,60,IT,100% Polycarbonate (PC),Replacement lens that fits Speedcraft AIR,"•Designed in California
•Ultra HD lenses manufactured from shatter proof and impact resistant polycarbonate
•Cylindrical shield lens cut for Speedcraft AIR
•100% UV Protection (UV400)
•Hydrophobic and Oleophobic lens treatment repels water, dirt and oil
•Scratch resistant lens coating of the highest quality
•Full range of interchangeable replacement lenses available for all light conditions
•CE and ANSI Certified",https://fs.amplifi.io//file?id=e7a8a892-2487-4f6b-af4a-f55b4fb2898e,https://fs.amplifi.io//file?id=e7a8a892-2487-4f6b-af4a-f55b4fb2898e&variant=thumb&extension=png
62004-144-01,Optical,#N/A,SPEEDCRAFT AIR,REPLACEMENT LENS,Sunglass Parts and Lenses,Eyewear,FA21,"FA21,SP22",Replacement Lenses,Shield,,,Low-light Yellow Silver Mirror,#N/A,TRUE,62004-144-01,62004-144-01,,,,,,,,,,,,,,50,50,IT,100% Polycarbonate (PC),Replacement lens that fits Speedcraft AIR,"•Designed in California
•Ultra HD lenses manufactured from shatter proof and impact resistant polycarbonate
•Cylindrical shield lens cut for Speedcraft AIR
•100% UV Protection (UV400)
•Hydrophobic and Oleophobic lens treatment repels water, dirt and oil
•Scratch resistant lens coating of the highest quality
•Full range of interchangeable replacement lenses available for all light conditions
•CE and ANSI Certified",https://fs.amplifi.io//file?id=00409f54-8289-450c-a9d3-aa171bf245f6,https://fs.amplifi.io//file?id=00409f54-8289-450c-a9d3-aa171bf245f6&variant=thumb&extension=png
62025-000-01,Optical,#N/A,SPORTCOUPE,REPLACEMENT LENS,Sunglass Parts and Lenses,,Essential,,,Replacement Lenses,,,Clear,#N/A,TRUE,62025-000-01,62025-000-01,,,,,,,,,,,,,,30,30,IT,100% Polycarbonate (PC),Pair of replacement lenses for Sportcoupe,"•Designed in California                        
•Ultra HD lenses manufactured from shatter proof and impact resistant polycarbonate                                   
•8 base spherical lens, optically correct decentered, cut for Sportcoupe                                 
•100% UV Protection (UV400)              
•Hydrophobic and Oleophobic lens treatment repels water, dirt and oil     
•Scratch resistant lens coating of the highest quality                                      
•Full range of interchangeable replacement lenses available for all light conditions                                 
•CE and ANSI Certified",https://fs.amplifi.io//file?id=04c40053-4ad2-4ef3-b45c-c13fd0048048,https://fs.amplifi.io//file?id=04c40053-4ad2-4ef3-b45c-c13fd0048048&variant=thumb&extension=png
62025-008-01,Optical,#N/A,SPORTCOUPE,REPLACEMENT LENS,Sunglass Parts and Lenses,,Essential,,,Replacement Lenses,,,HiPER Silver Mirror,#N/A,TRUE,62025-008-01,62025-008-01,,,,,,,,,,,,,,60,60,IT,100% Polycarbonate (PC),Pair of replacement lenses for Sportcoupe,"•Designed in California                        
•Ultra HD lenses manufactured from shatter proof and impact resistant polycarbonate                                   
•8 base spherical lens, optically correct decentered, cut for Sportcoupe                                 
•100% UV Protection (UV400)              
•Hydrophobic and Oleophobic lens treatment repels water, dirt and oil     
•Scratch resistant lens coating of the highest quality                                      
•Full range of interchangeable replacement lenses available for all light conditions                                 
•CE and ANSI Certified",https://fs.amplifi.io//file?id=15474f3a-eb96-4a36-9190-f043f3b367a1,https://fs.amplifi.io//file?id=15474f3a-eb96-4a36-9190-f043f3b367a1&variant=thumb&extension=png
62025-011-01,Optical,#N/A,SPORTCOUPE,REPLACEMENT LENS,Sunglass Parts and Lenses,,Essential,,,Replacement Lenses,,,Photochromic Clear/Smoke,#N/A,TRUE,62025-011-01,62025-011-01,,,,,,,,,,,,,,70,70,IT,100% Polycarbonate (PC),Pair of replacement lenses for Sportcoupe,"•Designed in California                        
•Ultra HD lenses manufactured from shatter proof and impact resistant polycarbonate                                   
•8 base spherical lens, optically correct decentered, cut for Sportcoupe                                 
•100% UV Protection (UV400)              
•Hydrophobic and Oleophobic lens treatment repels water, dirt and oil     
•Scratch resistant lens coating of the highest quality                                      
•Full range of interchangeable replacement lenses available for all light conditions                                 
•CE and ANSI Certified",https://fs.amplifi.io//file?id=8eec1e19-33cc-470a-905e-ba229fccc6f5,https://fs.amplifi.io//file?id=8eec1e19-33cc-470a-905e-ba229fccc6f5&variant=thumb&extension=png
